Player,Injury,Start Date,Return Date,Days Missed
Treveon Graham,placed on IL with sore/strained left Achilles,2016-11-21,2016-11-23,2
Trevor Ariza,placed on IL with sprained left hamstring,2018-01-30,2018-02-23,24
Trevor Ariza,placed on IL with right groin injury,2019-11-15,2019-11-17,2
Trevor Ariza,placed on IL with sore leg,2018-04-11,2018-04-15,4
Trevor Ariza,placed on IL with sprained left foot,2017-10-25,2017-10-28,3
Trevor Ariza,placed on IL with NBA health and safety protocols,2021-12-23,2021-12-31,8
Trevor Ariza,placed on IL,2018-12-15,2018-12-18,3
Trevor Ariza,placed on IL with strained left groin,2019-03-23,2019-03-26,3
Trevor Ariza,placed on IL  surgery on right ankle,2021-10-18,2021-12-19,62
Trevor Ariza,placed on IL,2020-12-26,2021-03-19,83
Trevor Ariza,placed on IL with right groin injury,2019-11-19,2019-12-02,13
Trevor Ariza,placed on IL for rest,2017-04-09,2017-04-10,1
Trevor Booker,placed on IL,2018-03-29,2018-04-01,3
Trevor Booker,placed on IL with sprained left ankle,2017-12-18,2018-03-29,101
Trevor Booker,placed on IL with sore lower back,2017-11-07,2017-11-10,3
Trevor Booker,placed on IL with bruised left hip,2017-01-10,2017-01-12,2
Trevor Booker,placed on IL,2016-12-23,2016-12-26,3
Trey Burke,placed on IL with illness,2019-01-21,2019-01-23,2
Trey Burke,placed on IL with illness,2021-01-06,2021-01-09,3
Trey Burke,placed on IL with illness,2019-02-27,2019-03-02,3
Trey Burke,placed on IL with sprained left shoulder,2022-02-27,2022-03-05,6
Trey Burke,placed on IL with NBA health and safety protocols,2021-12-22,2022-01-06,15
Trey Burke,placed on IL with NBA health and safety protocols,2021-11-02,2021-11-03,1
Trey Burke,placed on IL with strained left calf,2021-04-07,2021-04-08,1
Trey Burke,placed on IL with illness,2019-12-02,2019-12-05,3
Trey Burke,placed on IL with illness,2019-02-02,2019-02-06,4
Trey Burke,placed on IL with sprained right knee,2018-12-03,2018-12-16,13
Trey Burke,placed on IL with back injury,2015-04-10,2015-04-15,5
Trey Burke,placed on IL,2014-12-03,2014-12-05,2
Trey Burke,placed on IL with NBA health and safety protocols,2022-03-29,2022-04-04,6
Trey Burke,placed on IL with left calf injury,2019-11-12,2019-11-13,1
Trey Lyles,placed on IL with sprained right wrist,2019-01-12,2019-01-15,3
Trey Lyles,placed on IL with strained left hamstring,2019-02-22,2019-03-14,20
Trey Lyles,placed on IL with sore right shoulder,2023-03-18,2023-03-20,2
Trey Lyles,placed on IL with illness,2022-11-28,2022-12-03,5
Trey Lyles,placed on IL with NBA health and safety protocols,2021-12-25,2022-01-02,8
Trey Murphy III,placed on IL with NBA health and safety protocols,2022-01-24,2022-01-30,6
Trey Murphy III,placed on IL with bruised right foot,2022-11-21,2022-11-25,4
Trey Murphy III,placed on IL with illness,2022-12-26,2022-12-28,2
Tristan Thompson,placed on IL with pectoral injury,2021-05-05,2021-05-07,2
Tristan Thompson,placed on IL with right quadricep injury,2022-01-12,2022-01-18,6
Tristan Thompson,placed on IL with NBA health and safety protocols,2021-03-16,2021-04-07,22
Tristan Thompson,placed on IL with sprained left foot,2018-12-12,2019-01-02,21
Tristan Thompson,placed on IL with sprained right ankle,2018-03-05,2018-03-23,18
Tristan Thompson,placed on IL with NBA health and safety protocols,2021-01-08,2021-01-14,6
Tristan Thompson,placed on IL with right hamstring injury,2020-12-30,2020-12-31,1
Tristan Thompson,placed on IL with bruised left knee,2020-02-29,2020-03-07,7
Tristan Thompson,placed on IL with sprained right thumb,2017-04-05,2017-04-12,7
Tristan Thompson,placed on IL with right quadricep injury,2020-02-03,2020-02-08,5
Tristan Thompson,placed on IL with illness,2020-01-05,2020-01-07,2
Tristan Thompson,placed on IL with strained left calf,2017-11-03,2017-12-12,39
Tristan Thompson,placed on IL with sore left foot,2019-01-19,2019-03-20,60
Tristan Thompson,placed on IL,2019-11-20,2019-11-22,2
Troy Brown Jr.,placed on IL with NBA health and safety protocols,2021-12-12,2021-12-26,14
Troy Brown Jr.,placed on IL with back injury,2022-10-18,2022-10-23,5
Troy Brown Jr.,placed on IL with strained left quadriceps,2023-01-09,2023-01-12,3
Troy Brown Jr.,placed on IL with strained left calf,2019-10-23,2019-10-29,6
Troy Brown Jr.,placed on IL with sprained left ankle,2019-02-04,2019-02-21,17
Troy Brown Jr.,placed on IL with NBA health and safety protocols,2021-01-24,2021-01-30,6
Troy Daniels,placed on IL,2015-03-20,2015-03-28,8
Troy Daniels,placed on IL with hamstring injury,2015-11-23,2015-11-25,2
Troy Daniels,placed on IL,2016-11-18,2016-11-19,1
Troy Daniels,placed on IL with right hip injury,2020-08-06,2020-08-08,2
Troy Daniels,placed on IL with strained left hamstring,2015-10-28,2015-11-01,4
Troy Daniels,placed on IL with hyperextended right knee,2018-03-05,2018-03-08,3
Troy Williams,placed on IL,2018-01-30,2018-02-01,2
Troy Williams,placed on IL,2017-11-01,2017-11-22,21
Troy Williams,placed on IL,2017-03-31,2017-04-02,2
Troy Williams,placed on IL,2017-03-10,2017-03-26,16
Troy Williams,placed on IL,2016-12-29,2017-01-04,6
Troy Williams,placed on IL,2017-11-29,2018-01-18,50
Troy Williams,placed on IL,2017-10-17,2017-10-21,4
Ty Jerome,placed on IL with sprained right ankle,2019-10-23,2019-12-02,40
Ty Jerome,placed on IL with strained left calf,2021-05-08,2021-05-14,6
Ty Jerome,placed on IL with left calf injury,2020-02-02,2020-02-07,5
Ty Lawson,placed on IL with sore left ankle,2014-11-07,2014-11-09,2
Ty Lawson,placed on IL with upper respiratory infection,2016-04-06,2016-04-08,2
Ty-Shon Alexander,placed on IL with illness,2021-06-02,2021-06-07,5
Tyler Cavanaugh,placed on IL,2018-01-20,2018-03-13,52
Tyler Cook,placed on IL with sprained left ankle,2022-01-03,2022-01-19,16
Tyler Dorsey,placed on IL with sprained left ankle,2018-11-23,2018-11-30,7
Tyler Dorsey,placed on IL with bruised left knee,2019-01-30,2019-02-01,2
Tyler Dorsey,placed on IL,2017-11-13,2017-11-24,11
Tyler Dorsey,placed on IL,2017-11-30,2017-12-02,2
Tyler Dorsey,placed on IL,2017-12-20,2017-12-30,10
Tyler Dorsey,placed on IL,2018-11-19,2018-11-21,2
Tyler Dorsey,placed on IL,2019-01-15,2019-01-19,4
Tyler Dorsey,placed on IL,2018-12-03,2018-12-05,2
Tyler Ennis,placed on IL,2017-02-24,2017-02-26,2
Tyler Ennis,placed on IL,2014-11-30,2014-12-02,2
Tyler Ennis,placed on IL  surgery on right shoulder,2015-11-14,2015-11-17,3
Tyler Ennis,placed on IL,2015-01-13,2015-01-19,6
Tyler Ennis,placed on IL  surgery on right shoulder,2015-10-28,2015-11-04,7
Tyler Ennis,placed on IL,2015-01-02,2015-01-04,2
Tyler Ennis,placed on IL,2014-10-31,2014-11-05,5
Tyler Ennis,placed on IL,2014-11-07,2014-11-28,21
Tyler Ennis,placed on IL,2015-01-21,2015-01-28,7
Tyler Ennis,placed on IL,2015-02-02,2015-02-08,6
Tyler Ennis,placed on IL,2014-12-17,2014-12-31,14
Tyler Ennis,placed on IL,2014-12-12,2014-12-14,2
Tyler Hansbrough,placed on IL with sprained right shoulder,2014-11-21,2014-11-30,9
Tyler Hansbrough,placed on IL with sprained left ankle,2014-01-03,2014-01-29,26
Tyler Herro,placed on IL with sore right ankle,2020-02-05,2020-03-11,35
Tyler Herro,placed on IL with neck spasms,2021-01-22,2021-01-28,6
Tyler Herro,placed on IL with bruised right wrist,2021-11-18,2021-11-20,2
Tyler Herro,placed on IL with sore right knee,2022-02-07,2022-02-12,5
Tyler Herro,placed on IL with bruised right knee,2022-02-14,2022-02-24,10
Tyler Herro,placed on IL with strained left groin,2022-05-23,2022-05-29,6
Tyler Herro,placed on IL with body soreness,2021-11-29,2021-12-01,2
Tyler Herro,placed on IL with sore left knee,2022-04-10,2022-04-17,7
Tyler Herro,placed on IL with sprained left ankle,2022-11-07,2022-11-23,16
Tyler Herro,placed on IL with left Achilles injury,2023-01-14,2023-01-16,2
Tyler Herro,placed on IL with sprained left knee,2022-03-23,2022-03-26,3
Tyler Herro,placed on IL with bruised right quadriceps,2023-04-07,2023-04-09,2
Tyler Herro,placed on IL with NBA health and safety protocols,2022-01-19,2022-01-26,7
Tyler Herro,placed on IL with bruised left knee,2023-02-15,2023-02-23,8
Tyler Johnson,placed on IL with strained left shoulder,2016-01-29,2016-04-27,89
Tyler Johnson,placed on IL with sprained left ankle,2018-01-17,2018-01-27,10
Tyler Johnson,placed on IL with bruised left quadricep,2018-03-01,2018-03-05,4
Tyler Johnson,placed on IL with strained right hamstring,2018-11-20,2018-11-30,10
Tyler Johnson,placed on IL,2019-02-06,2019-02-08,2
Tyler Johnson,placed on IL with illness,2017-11-08,2017-11-15,7
Tyler Johnson,placed on IL with shoulder injury,2015-12-11,2015-12-16,5
Tyler Johnson,placed on IL with sore right knee,2020-02-03,2020-02-11,8
Tyler Johnson,placed on IL with illness,2019-12-17,2019-12-20,3
Tyler Johnson,placed on IL with sore right knee,2021-04-05,2021-04-25,20
Tyler Johnson,placed on IL with strained left adductor,2021-02-21,2021-02-23,2
Tyler Johnson,placed on IL with NBA health and safety protocols,2021-01-08,2021-01-13,5
Tyler Johnson,placed on IL with NBA health and safety protocols,2021-12-30,2022-01-01,2
Tyler Johnson,placed on IL with shoulder injury,2015-12-18,2015-12-28,10
Tyler Lydon,placed on IL with concussion,2019-02-11,2019-02-13,2
Tyler Lydon,placed on IL,2017-11-22,2017-12-02,10
Tyler Lydon,placed on IL with ankle injury,2017-11-09,2017-11-20,11
Tyler Ulis,placed on IL with lower back injury,2018-02-12,2018-02-14,2
Tyler Zeller,placed on IL with sore ribs / back injury,2018-03-17,2018-03-21,4
Tyler Zeller,placed on IL with sore back,2018-03-07,2018-03-09,2
Tyler Zeller,placed on IL with illness,2017-11-10,2017-11-11,1
Tyler Zeller,placed on IL,2017-10-18,2017-10-20,2
Tyler Zeller,placed on IL with illness,2017-03-03,2017-03-05,2
Tyler Zeller,placed on IL with illness,2017-01-03,2017-01-24,21
Tyreke Evans,placed on IL with illness,2018-01-24,2018-01-26,2
Tyreke Evans,placed on IL with  surgery on right knee,2016-10-26,2016-12-15,50
Tyreke Evans,placed on IL  arthroscopic surgery on right knee,2015-10-27,2015-12-01,35
Tyreke Evans,placed on IL with illness,2019-03-10,2019-03-16,6
Tyreke Evans,placed on IL with sore lower back,2019-01-28,2019-02-02,5
Tyreke Evans,placed on IL with bruised right knee,2018-12-23,2018-12-26,3
Tyreke Evans,placed on IL with bruised right knee,2018-12-16,2018-12-18,2
Tyreke Evans,placed on IL with sore right knee,2019-04-07,2019-04-10,3
Tyreke Evans,placed on IL with right rib injury,2018-02-24,2018-03-15,19
Tyreke Evans,placed on IL with illness,2018-02-04,2018-02-11,7
Tyreke Evans,placed on IL,2016-12-20,2016-12-21,1
Tyreke Evans,placed on IL for rest,2016-12-16,2016-12-18,2
Tyreke Evans,placed on IL,2018-03-19,2018-03-22,3
Tyrell Terry,placed on IL,2021-02-04,2021-02-22,18
Tyrell Terry,placed on IL,2021-02-23,2021-03-15,20
Tyrese Haliburton,placed on IL with bruised left knee,2023-03-11,2023-03-16,5
Tyrese Haliburton,placed on IL with left groin injury,2022-12-04,2022-12-07,3
Tyrese Haliburton,placed on IL with NBA health and safety protocols,2022-01-16,2022-01-21,5
Tyrese Haliburton,placed on IL with tightness in lower back,2021-11-08,2021-11-12,4
Tyrese Haliburton,placed on IL with sore left calf,2021-02-26,2021-03-10,12
Tyrese Haliburton,placed on IL with bone bruise in left knee,2023-01-13,2023-02-02,20
Tyrese Haliburton,placed on IL with sore calf,2023-03-02,2023-03-05,3
Tyrese Haliburton,placed on IL with sprained right ankle,2023-03-16,2023-03-24,8
Tyrese Haliburton,placed on IL with left wrist injury,2021-01-01,2021-01-06,5
Tyrese Maxey,placed on IL with stiff neck,2023-04-06,2023-04-15,9
Tyrese Maxey,placed on IL with left foot injury,2022-11-19,2022-12-30,41
Tyrese Maxey,placed on IL with NBA health and safety protocols,2022-01-03,2022-01-11,8
Tyrese Maxey,placed on IL with illness,2021-12-06,2021-12-08,2
Tyrone Wallace,placed on IL,2018-02-28,2018-03-27,27
Tyson Chandler,placed on IL with back spasms,2014-12-28,2014-12-30,2
Tyson Chandler,placed on IL with strained right hamstring,2015-11-29,2015-12-13,14
Tyson Chandler,placed on IL with illness,2017-11-16,2017-11-22,6
Tyson Chandler,placed on IL for rest / sore neck,2018-02-07,2018-02-12,5
Tyson Chandler,placed on IL with neck spasms,2018-02-23,2018-02-28,5
Tyson Chandler,placed on IL with neck spasms,2018-03-02,2018-03-04,2
Tyson Chandler,placed on IL with illness,2015-11-25,2015-11-27,2
Tyson Chandler,placed on IL with strained left hip,2015-02-28,2015-03-05,5
Tyson Chandler,placed on IL with illness,2019-03-27,2019-04-04,8
Tyson Chandler,placed on IL with stiff neck,2019-03-04,2019-03-19,15
Tyson Chandler,placed on IL with back spasms,2017-11-10,2017-11-11,1
Tyson Chandler,placed on IL with illness,2019-12-09,2019-12-15,6
Tyson Chandler,placed on IL with shoulder injury,2020-08-11,2020-08-12,1
Tyson Chandler,placed on IL,2020-08-14,2020-08-18,4
Tyson Chandler,placed on IL with sprained left ankle,2015-02-11,2015-02-19,8
Tyson Chandler,placed on IL with sprained right ankle,2017-02-11,2017-02-13,2
Tyus Jones,placed on IL with sprained left ankle,2019-01-18,2019-02-22,35
Tyus Jones,placed on IL,2016-01-06,2016-01-25,19
Tyus Jones,placed on IL with sore left hand,2022-04-01,2022-04-04,3
Tyus Jones,placed on IL,2015-11-17,2015-11-18,1
Tyus Jones,placed on IL with finger injury,2021-12-20,2021-12-23,3
Tyus Jones,placed on IL with NBA health and safety protocols,2022-01-19,2022-01-31,12
Tyus Jones,placed on IL,2015-10-28,2015-11-07,10
Tyus Jones,placed on IL,2015-11-09,2015-11-10,1
Tyus Jones,placed on IL with sore left foot,2023-03-29,2023-03-30,1
Tyus Jones,placed on IL,2015-12-01,2015-12-23,22
Udoka Azubuike,placed on IL with right ankle injury,2021-11-27,2022-01-05,39
Udoka Azubuike,placed on IL with NBA health and safety protocols,2022-01-10,2022-01-16,6
Udoka Azubuike,placed on IL with sprained right ankle,2021-01-31,2021-11-22,295
Udonis Haslem,placed on IL with sprained left wrist,2019-10-23,2019-10-26,3
Udonis Haslem,placed on IL with NBA health and safety protocols,2021-12-28,2022-11-10,317
Udonis Haslem,placed on IL with strained left quadriceps,2014-11-01,2014-11-05,4
Usman Garuba,placed on IL with bruised right thigh,2021-11-29,2021-12-11,12
Usman Garuba,placed on IL with left wrist injury,2022-01-24,2022-03-13,48
Usman Garuba,placed on IL with NBA health and safety protocols,2022-01-03,2022-01-10,7
Usman Garuba,placed on IL with sprained left ankle,2022-03-17,2022-03-23,6
Vander Blue,placed on IL,2017-10-19,2017-11-05,17
Vander Blue,placed on IL,2018-01-03,2018-01-10,7
Vander Blue,placed on IL,2017-11-19,2018-01-01,43
Vernon Carey Jr.,placed on IL,2021-11-20,2021-12-05,15
Vernon Carey Jr.,placed on IL,2021-12-19,2021-12-27,8
Vernon Carey Jr.,placed on IL with NBA health and safety protocols,2022-01-01,2022-01-14,13
Vernon Carey Jr.,placed on IL with bruised right hip,2022-03-01,2022-03-09,8
Vernon Carey Jr.,placed on IL with strained right calf,2022-03-17,2022-04-07,21
Vernon Carey Jr.,placed on IL with concussion,2022-10-19,2022-10-23,4
Vernon Carey Jr.,placed on IL with bruised right quadriceps,2023-01-11,2023-01-16,5
Vernon Carey Jr.,placed on IL,2021-10-27,2021-10-31,4
Vernon Carey Jr.,placed on IL,2021-11-03,2021-11-12,9
Vic Law,placed on IL with left Achilles injury,2020-08-24,2020-08-28,4
Victor Claver,placed on IL,2014-11-17,2014-11-30,13
Victor Claver,placed on IL,2014-10-29,2014-11-15,17
Victor Claver,placed on IL,2014-12-07,2014-12-22,15
Victor Claver,placed on IL,2015-01-03,2015-01-05,2
Victor Claver,placed on IL,2015-02-03,2015-02-05,2
Victor Claver,placed on IL,2015-02-07,2015-02-11,4
Victor Claver,placed on IL,2014-04-13,2014-04-16,3
Victor Claver,placed on IL,2014-04-20,2014-05-10,20
Victor Oladipo,placed on IL with right ankle/foot injury,2021-02-12,2021-02-17,5
Victor Oladipo,placed on IL with sore right foot,2018-04-10,2018-04-15,5
Victor Oladipo,placed on IL with sore left ankle,2014-03-08,2014-03-10,2
Victor Oladipo,placed on IL  surgery to repair facial fracture,2014-10-28,2014-11-14,17
Victor Oladipo,placed on IL with strained/sore right Achilles,2015-01-31,2015-02-02,2
Victor Oladipo,placed on IL with concussion,2015-11-13,2015-11-18,5
Victor Oladipo,placed on IL with sprained knee,2016-01-18,2016-01-22,4
Victor Oladipo,placed on IL with bruised/sore lower back,2016-03-04,2016-03-07,3
Victor Oladipo,placed on IL with sprained right wrist,2016-12-19,2016-12-31,12
Victor Oladipo,placed on IL with back spasms,2017-02-24,2017-02-28,4
Victor Oladipo,placed on IL with back injury,2017-03-02,2017-03-07,5
Victor Oladipo,placed on IL with bruised right knee,2017-11-25,2017-11-27,2
Victor Oladipo,placed on IL with sore right knee,2017-12-27,2018-01-06,10
Victor Oladipo,placed on IL with illness,2018-02-05,2018-02-07,2
Victor Oladipo,placed on IL with sore right knee,2018-11-19,2018-12-12,23
Victor Oladipo,placed on IL with knee injury,2022-10-19,2022-12-06,48
Victor Oladipo,placed on IL with sore lower back,2020-02-23,2020-02-27,4
Victor Oladipo,placed on IL with left knee injury,2022-12-15,2022-12-17,2
Victor Oladipo,placed on IL with right knee injury,2022-03-24,2022-03-26,2
Victor Oladipo,placed on IL with lower back spasms,2022-03-18,2022-03-23,5
Victor Oladipo,placed on IL with right knee injury,2022-03-12,2022-03-15,3
Victor Oladipo,placed on IL with right knee injury,2021-10-21,2022-03-07,137
Victor Oladipo,placed on IL  surgery on right knee to repair ruptured quadriceps tendon,2019-01-26,2020-01-29,368
Victor Oladipo,placed on IL with right quadricep injury,2021-03-22,2021-04-01,10
Victor Oladipo,placed on IL with right quadricep injury,2021-01-23,2021-01-26,3
Victor Oladipo,placed on IL with NBA health and safety protocols,2021-01-14,2021-01-16,2
Victor Oladipo,placed on IL with right knee injury,2020-12-27,2020-12-29,2
Victor Oladipo,placed on IL with sore left ankle,2020-08-14,2020-08-18,4
Victor Oladipo,placed on IL with sore right knee,2020-03-02,2020-03-06,4
Victor Oladipo,placed on IL with right quadricep injury,2021-02-04,2021-02-11,7
Vince Carter,placed on IL with kidney stone,2017-11-09,2017-11-25,16
Vince Carter,placed on IL with left foot injury,2015-01-31,2015-03-06,34
Vince Williams Jr.,placed on IL with left hip injury,2022-12-15,2022-12-20,5
Vince Williams Jr.,placed on IL with sore right shoulder,2023-03-05,2023-04-02,28
Vincent Hunter / Vince Hunter,placed on IL,2017-12-21,2017-12-26,5
Vincent Hunter / Vince Hunter,placed on IL,2017-10-18,2017-11-18,31
Vincent Poirier,placed on IL with fractured finger,2019-12-18,2020-01-13,26
Vit Krejci,placed on IL with sprained right ankle,2022-01-16,2022-02-06,21
Vitor Faverani,placed on IL with knee injury,2014-02-05,2014-02-19,14
Vitor Faverani,placed on IL  surgery on left knee,2014-10-29,2014-12-18,50
